year,rid,rvote,stt,eth,inc,age,sex,edu,mar,rel,chu,kid,regist,weight
2008,660,0,OH,White,$20-40k,65+,Female,Some Coll,Single,Protestant (not born-again),Nonattenders,,registered,1.66666662693024
2008,1366,0,CA,White,$150k+,45-64,Male,Post-Grad,Married,No religion,Nonattenders,No Kids,registered,3.37037038803101
2008,70794,1,FL,White,$75-150k,45-64,Female,Some Coll,Single,Born-again Protestant,Nonattenders,No Kids,registered,1.66666662693024
2008,783,0,NY,Hispanic,$150k+,30-44,Female,Post-Grad,Married,Catholic,Rare attenders,,registered,1.37199997901917
2008,363,1,CA,Other,$75-150k,45-64,Male,Coll,Married,Catholic,"Very frequent
church attenders",,registered,1.91836738586426
2008,357,0,GA,Black,$0-20k,18-29,Male,HS,Single,Born-again Protestant,"Occasional
attenders",,registered,2.36111116409302
2008,979,1,KY,White,$40-75k,45-64,Female,Some Coll,Single,Born-again Protestant,,Kids,registered,3.11428570747375
2008,351,1,KS,White,$40-75k,30-44,Female,Some Coll,Married,Protestant (not born-again),Nonattenders,Kids,registered,3.76923084259033
2008,30197,0,CT,White,$75-150k,18-29,Male,Some Coll,Single,Catholic,Rare attenders,,registered,2.10204076766968
2008,20482,0,CA,White,$40-75k,30-44,Male,Coll,Single,,Nonattenders,,registered,1.31111109256744
2008,1319,1,AZ,Hispanic,$0-20k,18-29,Female,HS,Single,Catholic,"Occasional
attenders",No Kids,registered,9.85185146331787
2008,1236,0,IN,White,$75-150k,45-64,Female,Post-Grad,Married,Born-again Protestant,Frequent attenders,,registered,1.88888883590698
2008,70153,0,MO,White,$75-150k,45-64,Female,Coll,Single,No religion,Nonattenders,No Kids,registered,3.19047617912292
2008,498,0,AZ,White,$40-75k,45-64,Female,Some Coll,Single,No religion,Nonattenders,No Kids,registered,4.03703689575195
2008,20242,0,MO,White,$75-150k,18-29,Male,Coll,Single,No religion,Nonattenders,,registered,3
2008,2914,0,CA,White,$75-150k,45-64,Male,Some Coll,Single,Protestant (not born-again),Nonattenders,,registered,0.606000006198883
2008,20138,0,WI,White,$75-150k,18-29,Male,HS,Single,Born-again Protestant,Frequent attenders,No Kids,registered,3.58974361419678
2008,31136,1,NY,White,$75-150k,45-64,Male,Post-Grad,Married,Catholic,Nonattenders,,registered,1.64444446563721
2008,303,0,IL,White,$40-75k,30-44,Male,Some Coll,Married,No religion,,Kids,registered,4.11428594589233
2008,11150,1,TN,White,$40-75k,45-64,Male,Coll,Single,Born-again Protestant,"Occasional
attenders",No Kids,registered,1.14285719394684
2008,989,1,CT,White,$75-150k,45-64,Male,Post-Grad,Married,Protestant (not born-again),"Occasional
attenders",,registered,1.28571426868439
2008,10263,1,KY,White,$75-150k,45-64,Male,Some Coll,Married,Born-again Protestant,Frequent attenders,No Kids,registered,1.9487179517746
2008,1862,1,OH,White,$75-150k,30-44,Female,Coll,Married,Born-again Protestant,Frequent attenders,,registered,1.36538457870483
2008,118,1,NE,White,$150k+,45-64,Male,Coll,Married,No religion,Nonattenders,,registered,1.69230771064758
2008,713,0,MI,White,$75-150k,65+,Male,Post-Grad,Married,Catholic,"Very frequent
church attenders",,registered,1
2008,691,1,TN,White,$40-75k,30-44,Male,Some Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,1.44897961616516
2008,20526,1,GA,White,$20-40k,65+,Male,HS,Single,Born-again Protestant,Frequent attenders,,registered,2.1777777671814
2008,11331,0,OR,White,$75-150k,30-44,Male,HS,Single,No religion,Nonattenders,No Kids,registered,5.82051277160645
2008,1327,1,NC,White,$40-75k,30-44,Female,Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,1.42222225666046
2008,20039,0,NY,Black,$75-150k,30-44,Male,HS,Married,Protestant (not born-again),Frequent attenders,Kids,registered,4.07407426834106
2008,1391,1,NY,White,$20-40k,30-44,Female,HS,Single,Catholic,,Kids,registered,5.54285717010498
2008,20530,0,IL,White,$0-20k,18-29,Male,HS,Single,Protestant (not born-again),Nonattenders,,registered,1.07692313194275
2008,20669,0,CA,White,$20-40k,18-29,Female,Some Coll,Single,No religion,Nonattenders,No Kids,registered,2.95238089561462
2008,816,0,IN,White,$150k+,18-29,Male,Some Coll,Single,Protestant (not born-again),Nonattenders,No Kids,registered,2.92307686805725
2008,1306,1,NE,White,$75-150k,45-64,Male,Coll,Married,Born-again Protestant,,No Kids,registered,1.57142853736877
2008,570,1,NY,White,$20-40k,30-44,Female,HS,Married,Born-again Protestant,Frequent attenders,,registered,2.35800004005432
2008,394,1,IN,White,$40-75k,45-64,Male,Some Coll,Married,Protestant (not born-again),Rare attenders,,registered,2.28888893127441
2008,10438,0,LA,White,$20-40k,30-44,Female,Some Coll,Married,Born-again Protestant,,Kids,registered,3.28571438789368
2008,1370,1,MA,White,$75-150k,45-64,Female,HS,Married,Catholic,Nonattenders,,registered,4.80000019073486
2008,30992,1,NJ,White,$20-40k,18-29,Female,Coll,Single,Protestant (not born-again),"Occasional
attenders",,registered,3.0888888835907
2008,808,1,MA,White,$40-75k,45-64,Male,Some Coll,Married,Catholic,Rare attenders,No Kids,registered,2.69047617912292
2008,1424,1,PA,White,$75-150k,30-44,Female,Coll,Married,Catholic,"Occasional
attenders",,registered,2.84444451332092
2008,431,1,GA,White,$40-75k,30-44,Female,Coll,Single,Protestant (not born-again),"Occasional
attenders",,registered,0.850000023841858
2008,20489,1,SC,White,$75-150k,45-64,Male,Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,1.08163261413574
2008,20127,1,MN,White,$40-75k,45-64,Female,HS,Married,Born-again Protestant,Frequent attenders,No Kids,registered,2.19047617912292
2008,123,1,AR,White,$150k+,30-44,Female,HS,Married,Born-again Protestant,Frequent attenders,,registered,4.97777795791626
2008,20929,0,TX,White,$0-20k,65+,Female,< HS,Single,Catholic,Frequent attenders,,registered,5.98000001907349
2008,70578,1,TX,White,$0-20k,18-29,Male,HS,Single,Born-again Protestant,"Occasional
attenders",No Kids,registered,6.64285707473755
2008,2425,0,MT,White,$40-75k,65+,Female,Some Coll,Married,Born-again Protestant,"Occasional
attenders",,registered,0.493000000715256
2008,80750,0,MI,White,$75-150k,30-44,Female,Coll,Married,Catholic,Frequent attenders,,registered,1.37777781486511
2008,1316,1,AL,White,$75-150k,30-44,Male,Post-Grad,Married,Catholic,Frequent attenders,,registered,1.25
2008,840,1,PA,White,$40-75k,65+,Male,HS,Married,Catholic,,No Kids,registered,4
2008,522,1,CA,White,$0-20k,65+,Male,Some Coll,Single,Catholic,Frequent attenders,No Kids,registered,2.76923084259033
2008,2029,0,TN,White,$40-75k,45-64,Female,Coll,Married,Protestant (not born-again),"Occasional
attenders",,registered,0.624000012874603
2008,1136,1,PA,White,$40-75k,45-64,Female,HS,Married,Protestant (not born-again),Frequent attenders,,registered,1.27199995517731
2008,80039,0,CA,White,$40-75k,65+,Male,Coll,Single,No religion,Nonattenders,,registered,1.42222225666046
2008,141,0,AR,White,$40-75k,65+,Male,Coll,Married,No religion,Nonattenders,No Kids,registered,1.11904764175415
2008,10323,1,AR,White,$75-150k,45-64,Male,Some Coll,Married,Born-again Protestant,"Very frequent
church attenders",No Kids,registered,2
2008,1004,0,NE,White,$75-150k,45-64,Male,HS,Married,Protestant (not born-again),Nonattenders,,registered,2.22222232818604
2008,344,0,OH,White,$75-150k,65+,Male,Coll,Married,No religion,Nonattenders,,registered,0.493000000715256
2008,2921,0,IL,White,$75-150k,45-64,Female,Coll,Married,No religion,Nonattenders,,registered,0.885999977588654
2008,3057,0,KY,Other,$40-75k,45-64,Female,Coll,Single,Born-again Protestant,Frequent attenders,,registered,0.765999972820282
2008,20295,1,NJ,White,$40-75k,45-64,Female,HS,Single,Catholic,Frequent attenders,No Kids,registered,3.64285707473755
2008,316,1,WA,White,$75-150k,45-64,Female,Coll,Married,No religion,Nonattenders,,registered,2.59999990463257
2008,794,1,OK,White,$150k+,45-64,Male,Coll,Married,Catholic,Frequent attenders,No Kids,registered,1.23076927661896
2008,1269,1,WV,White,$20-40k,45-64,Male,Post-Grad,Single,Catholic,Frequent attenders,No Kids,registered,1.15384614467621
2008,10537,1,MD,White,$40-75k,45-64,Female,Coll,Single,Catholic,"Occasional
attenders",No Kids,registered,1.45238089561462
2008,10182,0,TN,Black,$20-40k,30-44,Male,Some Coll,Single,Protestant (not born-again),,No Kids,registered,4.14285707473755
2008,20520,1,SC,White,$75-150k,45-64,Female,HS,Married,Born-again Protestant,"Very frequent
church attenders",,registered,4.62222242355347
2008,10663,0,CA,White,$40-75k,30-44,Female,Coll,Single,Jewish,,No Kids,registered,3.57142853736877
2008,1554,1,UT,White,$75-150k,30-44,Female,HS,Married,Protestant (not born-again),Rare attenders,,registered,3.13333344459534
2008,10680,0,PA,Black,$40-75k,18-29,Male,Coll,Single,Born-again Protestant,Rare attenders,No Kids,registered,1.35714280605316
2008,20409,1,AL,White,$40-75k,45-64,Female,Post-Grad,Single,Protestant (not born-again),"Occasional
attenders",No Kids,registered,1.28205132484436
2008,1531,0,IL,Black,$40-75k,45-64,Male,< HS,Married,Catholic,"Occasional
attenders",,registered,5.91666650772095
2008,632,0,IL,Black,$20-40k,18-29,Female,Some Coll,Single,Protestant (not born-again),"Occasional
attenders",,registered,2.62222218513489
2008,30015,1,GA,White,$40-75k,30-44,Male,Post-Grad,Single,Born-again Protestant,Rare attenders,,registered,1.31111109256744
2008,10075,0,VA,White,$20-40k,18-29,Male,Some Coll,Single,Born-again Protestant,,No Kids,registered,2.62857151031494
2008,1798,0,NJ,Hispanic,$40-75k,30-44,Male,< HS,Married,Catholic,Frequent attenders,,registered,7.36999988555908
2008,943,0,CA,White,$75-150k,45-64,Male,HS,Married,Catholic,Rare attenders,,registered,3.77551031112671
2008,898,1,GA,White,$20-40k,65+,Female,Coll,Married,Protestant (not born-again),Frequent attenders,No Kids,registered,1.20512819290161
2008,10708,0,OR,White,$0-20k,18-29,Female,Some Coll,Single,Protestant (not born-again),,No Kids,registered,8.62857151031494
2008,1861,1,MO,White,$75-150k,45-64,Female,Some Coll,Married,Catholic,"Very frequent
church attenders",,registered,2.59183669090271
2008,1071,0,MI,White,$40-75k,30-44,Male,Some Coll,Married,No religion,,Kids,registered,3.22857141494751
2008,11415,0,MN,White,$75-150k,30-44,Male,Post-Grad,Married,Protestant (not born-again),Nonattenders,Kids,registered,1.30769228935242
2008,1258,1,KS,White,$75-150k,30-44,Male,Some Coll,Married,Born-again Protestant,,Kids,registered,2.62857151031494
2008,31378,0,PA,White,$20-40k,18-29,Male,< HS,Married,No religion,Nonattenders,,registered,4.62222242355347
2008,206,0,NC,White,$0-20k,65+,Male,Coll,Single,Protestant (not born-again),Nonattenders,,registered,1
2008,31442,0,OR,White,$20-40k,18-29,Male,Some Coll,Married,Protestant (not born-again),Rare attenders,,registered,2.0888888835907
2008,80185,0,CA,Hispanic,$20-40k,18-29,Male,Some Coll,Married,Mormon,"Occasional
attenders",,registered,4.97777795791626
2008,51934,1,CA,White,$40-75k,45-64,Male,Coll,Married,Mormon,"Occasional
attenders",,registered,0.809000015258789
2008,10212,0,MI,White,$40-75k,45-64,Female,Post-Grad,Single,No religion,Nonattenders,No Kids,registered,1.33333337306976
2008,2259,0,GA,Black,$40-75k,65+,Female,Some Coll,Married,Born-again Protestant,Frequent attenders,,registered,0.493000000715256
2008,50154,1,NC,White,$40-75k,45-64,Female,HS,Married,Born-again Protestant,Rare attenders,,registered,1.44099998474121
2008,246,1,WV,White,$20-40k,65+,Male,Some Coll,Single,Protestant (not born-again),Nonattenders,,registered,0.492000013589859
2008,2810,1,NY,White,$75-150k,45-64,Male,Coll,Married,Catholic,"Occasional
attenders",,registered,0.685000002384186
2008,630,0,ME,White,$40-75k,65+,Female,Post-Grad,Single,No religion,Nonattenders,,registered,1
2008,10863,0,NM,White,$0-20k,45-64,Male,Coll,Single,Born-again Protestant,Nonattenders,No Kids,registered,1.66666662693024
2008,1503,1,CA,Other,$40-75k,45-64,Male,Coll,Married,Protestant (not born-again),Nonattenders,,registered,3.37777781486511
2008,1165,0,IL,White,$150k+,45-64,Female,Post-Grad,Married,No religion,,No Kids,registered,1.17142856121063
2008,20612,1,FL,White,$75-150k,45-64,Female,HS,Married,Born-again Protestant,Frequent attenders,,registered,4.86666679382324
2008,2759,0,AZ,White,$40-75k,45-64,Female,Post-Grad,Single,Protestant (not born-again),Rare attenders,,registered,0.675999999046326
2008,128,0,KS,White,$40-75k,45-64,Female,Coll,Married,Catholic,Frequent attenders,,registered,1
2008,174,0,MA,White,$20-40k,65+,Female,Post-Grad,Single,Catholic,Nonattenders,,registered,1.53333330154419
2008,10786,1,IL,White,$40-75k,65+,Male,Some Coll,Married,Born-again Protestant,,No Kids,registered,1.20000004768372
2008,80643,0,GA,Black,$40-75k,18-29,Male,< HS,Single,Born-again Protestant,Nonattenders,,registered,4.46666669845581
2008,1437,1,SC,White,$75-150k,45-64,Male,Coll,Married,Protestant (not born-again),"Occasional
attenders",,registered,1.19444441795349
2008,1150,1,IL,White,$75-150k,30-44,Male,Post-Grad,Married,Jewish,Rare attenders,,registered,4.33333349227905
2008,9,0,OH,Black,$0-20k,45-64,Female,HS,Single,Born-again Protestant,,No Kids,registered,3.82857131958008
2008,1379,0,CA,White,$40-75k,45-64,Male,Coll,Single,No religion,Nonattenders,No Kids,registered,3.37037038803101
2008,1208,1,GA,White,$75-150k,18-29,Male,Some Coll,Married,Born-again Protestant,,Kids,registered,3.28571438789368
2008,288,1,VA,White,$40-75k,45-64,Female,Some Coll,Married,Born-again Protestant,Frequent attenders,,registered,0.492000013589859
2008,1481,1,KS,White,$75-150k,30-44,Female,Some Coll,Single,Catholic,"Occasional
attenders",,registered,2.51020407676697
2008,20683,1,IN,White,$40-75k,45-64,Male,Some Coll,Single,Born-again Protestant,"Very frequent
church attenders",No Kids,registered,1.84615385532379
2008,10215,0,SC,Black,$0-20k,45-64,Male,< HS,Single,Born-again Protestant,"Occasional
attenders",No Kids,registered,4.61904764175415
2008,318,1,TX,White,$75-150k,18-29,Female,HS,Single,Born-again Protestant,Rare attenders,No Kids,registered,5.25925922393799
2008,1571,1,GA,White,$150k+,45-64,Male,Coll,Married,Protestant (not born-again),Frequent attenders,,registered,0.615000009536743
2008,1084,0,VA,White,$75-150k,45-64,Female,Some Coll,Married,Protestant (not born-again),"Very frequent
church attenders",,registered,2.0961537361145
2008,1937,0,WV,White,$150k+,65+,Female,HS,Married,Protestant (not born-again),"Very frequent
church attenders",,registered,0.82700002193451
2008,30381,1,TX,White,$40-75k,65+,Male,HS,Married,Protestant (not born-again),Nonattenders,,registered,1.75555551052094
2008,1409,0,FL,White,$40-75k,45-64,Male,Coll,Single,Protestant (not born-again),"Very frequent
church attenders",,registered,1.08163261413574
2008,10127,1,PA,White,$75-150k,30-44,Female,Some Coll,Married,Catholic,,Kids,registered,4.62857151031494
2008,1227,1,FL,White,$75-150k,45-64,Male,Coll,Married,Born-again Protestant,"Occasional
attenders",,registered,1.13333332538605
2008,503,0,NY,White,$75-150k,45-64,Male,Post-Grad,Single,Catholic,Rare attenders,,registered,1.84444439411163
2008,768,1,TN,White,$20-40k,18-29,Male,HS,Married,Born-again Protestant,"Very frequent
church attenders",,registered,4.26666688919067
2008,281,1,IN,White,$20-40k,30-44,Male,< HS,Married,No religion,,Kids,registered,6.91428565979004
2008,157,1,LA,White,$150k+,65+,Female,Post-Grad,Single,Born-again Protestant,Frequent attenders,,registered,1.06122446060181
2008,1359,0,GA,Black,$20-40k,18-29,Male,HS,Single,Born-again Protestant,,No Kids,registered,2.51428580284119
2008,26,0,AL,Black,$0-20k,65+,Female,HS,Single,Protestant (not born-again),"Very frequent
church attenders",,registered,0.9200000166893
2008,381,1,TX,White,$75-150k,30-44,Male,Coll,Married,Born-again Protestant,,Kids,registered,1.88571429252625
2008,102,1,VA,White,$40-75k,30-44,Female,HS,Married,Protestant (not born-again),"Occasional
attenders",,registered,1.6360000371933
2008,474,1,TN,White,$40-75k,45-64,Female,HS,Married,Born-again Protestant,"Very frequent
church attenders",,registered,0.823000013828278
2008,684,0,VA,Hispanic,$40-75k,30-44,Female,Some Coll,Married,Catholic,Frequent attenders,Kids,registered,5.88095235824585
2008,579,1,NJ,White,$75-150k,45-64,Female,Some Coll,Married,Catholic,Frequent attenders,No Kids,registered,2.16666674613953
2008,21025,0,PA,White,$20-40k,30-44,Female,HS,Single,Protestant (not born-again),Nonattenders,,registered,4.22448968887329
2008,1433,1,OH,White,$75-150k,45-64,Male,Some Coll,Married,Protestant (not born-again),,No Kids,registered,2.17142868041992
2008,291,1,NE,White,$0-20k,65+,Female,HS,Single,Catholic,Frequent attenders,,registered,2.08163261413574
2008,10129,1,VA,White,$75-150k,30-44,Male,Some Coll,Married,No religion,,Kids,registered,5.91428565979004
2008,1343,0,CO,White,$75-150k,45-64,Female,Coll,Single,No religion,Nonattenders,No Kids,registered,1.21428573131561
2008,998,1,KY,White,$0-20k,65+,Male,HS,Married,Born-again Protestant,,No Kids,registered,1.43589746952057
2008,51984,1,NE,White,$40-75k,45-64,Female,Some Coll,Married,Born-again Protestant,"Occasional
attenders",,registered,0.523999989032745
2008,30069,1,TX,White,$20-40k,65+,Male,HS,Married,Born-again Protestant,"Very frequent
church attenders",,registered,1.28888893127441
2008,80178,0,MT,White,$20-40k,45-64,Male,Coll,Married,Protestant (not born-again),Frequent attenders,,registered,2.20000004768372
2008,51961,0,MI,White,$0-20k,30-44,Male,Some Coll,Single,Born-again Protestant,"Occasional
attenders",,registered,0.893999993801117
2008,20790,1,LA,Black,$0-20k,30-44,Male,< HS,Single,Born-again Protestant,Frequent attenders,No Kids,registered,12.1794872283936
2008,127,1,TX,White,$40-75k,45-64,Male,HS,Married,Born-again Protestant,Rare attenders,,registered,2.26530623435974
2008,2175,1,AZ,White,$40-75k,45-64,Male,Some Coll,Married,No religion,Nonattenders,,registered,0.547999978065491
